Parole,Genre,Titre + artiste
"327 ContributorsTranslationsУкраїнськаTürkçeEspañolРусскийPortuguêsItalianoHebrewDeutschFrançaisNederlandsMagyarPolskiGod is a woman Lyrics“God is a woman” is the second single from Ariana Grande’s fourth studio album, Sweetener, which refers to the pleasures of sex and, consequently, encourages the message of female sexual liberation and… Read More
You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman
I don't wanna waste no time, yeah
You ain't got a one-track mind, yeah
Have it any way you like, yeah
And I can tell that you know I know how I want it
Ain't nobody else can relate
Boy, I like that you ain't afraid
Baby, lay me down and let's pray
I'm tellin' you the way I like it, how I want it
(Yeah) And I can be all the things you told me not to be
(Yeah) When you try to come for me, I keep on flourishing (Yeah)
(Yeah) And he see the universe when I'm the company (Yeah)
It's all in me
You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman
(Yeah)
I tell you all the things you should know
So, baby, take my hands, save your soul
We can make it last, take it slow, mm
And I can tell that you know I know how I want it, yeah
But you're different from the rest
And, boy, if you confess, you might get blessed (Yeah)
See if you deserve what comes next
I'm tellin' you the way I like it, how I want it (Yeah)
(Yeah) And I can be all the things you told me not to be (Ooh)
(Yeah) When you try to come for me, I keep on flourishing (Yeah)
(Yeah) And he see the universe when I'm the company (Yeah)
It's all in me (Ooh)
You, you love it how I move you (Ooh)
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman
Yeah, yeah (God is a woman)
Yeah, yeah (God is a woman, yeah)
My one (One)
When all is said and done
You'll believe God is a woman
You'll believe God (God is a woman)
Oh yeah (God is a woman, yeah)
Ooh (One)
It lingers when we're done
You'll believe God is a woman",pop,Ariana Grande_God_is_a_woman.txt
"53 ContributorsTranslationsहिन्दीEspañolFrançaisCalifornia King Bed Lyrics
Chest to chest (Chest to chest)
Nose to nose (Nose to nose)
Palm to palm
We were always just that close (Just that close)
Wrist to wrist (Wrist to wrist)
Toe to toe (Toe to toe)
Lips that felt just like the inside of a rose
So how come when I reach out my finger
It feels like more than distance between us?
In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
My California king
Eye to eye (Eye to eye)
Cheek to cheek (Cheek to cheek)
Side by side
You were sleeping next to me (Oh, next to me)
Arm in arm
Dusk to dawn
With the curtains drawn
And a little last night on these sheets
So how come when I reach out my fingers
It seems like more than distance between us?
In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
My California king
Just when I felt like giving up on us
You turned around and gave me one last touch
That made everything feel better
And even then, my eyes got wetter
So confused, wanna ask you if you love me
But I don't wanna seem so weak
Maybe I've been California dreaming
Hey, hey, hey, hey
In this California king bed
We're ten thousand miles apart
Been California wishing on these stars
For your heart, for me
My California king
My California king
In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
My California king",pop,Rihanna_California_King_Bed.txt
"38 ContributorsYoung Girls Lyrics
I spend all my money
Bought a big old fancy car
For these bright-eyed honeys
Oh yeah, you know who you are
Keep me up 'til the sun is high
'Til the birds start callin' my name
I'm addicted and I don't know why
Guess I've always been this way
All these roads steer me wrong
But I still drive them all night long
All night long
All you young, wild girls
You make a mess of me (You make a mess of me)
Yeah, you young, wild girls
You'll be the death of me, the death of me
All you young, wild girls
No matter what you do (No matter what you do)
Yeah, you young, wild girls
I'll always come back to you, come back to you
I get lost under these lights
I get lost in the words I say
Start believin' my own lies
Like everythin' will be okay
Oh, I still dream of a simple life
Boy meets girl, makes her his wife
But love don't exist when you live like this
That much, I know, yes, I know
All these roads steer me wrong
But I still drive them all night long
All night long
All you young, wild girls
You make a mess of me (You make a mess of me)
Yeah, you young, wild girls
You'll be the death of me, the death of me
All you young, wild girls
No matter what you do (No matter what you do)
Yeah, you young, wild girls
I'll always come back to you, come back to you
You, you
You, you, you
Yeah, you, you, you
You, you, you
All you young, wild girls
You make a mess of me (You make a mess of me)
Yeah, you young, wild girls
You'll be the death of me, the death of me
All you young, wild girls
No matter what you do (No matter what you do)
Yeah, you young, wild girls
I'll always come back to you, come back to you",pop,Bruno Mars_Young_Girls.txt
"193 ContributorsTranslationsPolskiTürkçeEspañolСрпскиNorsk (bokmål / riksmål)DeutschFrançaisEestiPortuguês한국어Bahasa IndonesiaMagyarالعربيةSvenskapov LyricsOn “pov,” Ariana expresses that her partner truly loves her for who she is and wishes she could see herself from their perspective in order to understand why they love her so much, despite her flaws.
… Read More
It's like you got superpowers
Turn my minutes into hours
You got more than 20/20, babe
Made of glass, the way you see through me
You know me better than I do
Can't seem to keep nothin' from you
How you touch my soul from the outside
Permeate my ego and my pride
I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me (Trust me)
The way that you trust me (Trust me)
Ooh, 'cause nobody ever loved me like you do
I'd love to see me from your point of view
I'm gеtting used to receiving
Still gеtting good at not leaving
I'ma love you even though I'm scared (Oh, scared)
Learnin' to be grateful for myself (Oh, oh, oh)
You love my lips 'cause they say the
Things we've always been afraid of
I can feel it startin' to subside
Learnin' to believe in what is mine
I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me (Trust me)
The way that you trust me (Trust me)
Ooh, 'cause nobody ever loved me like you do
I'd love to see me from your point of view
I couldn't believe it or see it for myself
Know I be impatient
But now I'm out here, fallin', fallin'
Frozen, slowly thawin', got me right
I won't keep you waitin', waitin'
All my baggage fadin' safely (My baggage fadin')
And if my eyes deceive me
Won't let them stray too far away
I wanna love me (Ooh)
The way that you love me (Ooh)
Ooh, for all of my pretty and all of my ugly too
I'd love to see me from your point of view
I wanna trust me, ooh (Trust me)
The way that you trust me, baby (Trust me)
'Cause nobody ever loved me like you do
I'd love to see me from your point of view (Oh)
Yeah",pop,Ariana Grande_pov.txt
"365 ContributorsTranslationsTürkçeEspañolPortuguêsΕλληνικάDeutschFrançaisItalianoالعربيةPolski한국어СрпскиShape of You Lyrics
A club isn't the best place to find a lover
So the bar is where I go (Mm)
Me and my friends at the table doin' shots
Drinkin' fast and then we talk slow (Mm)
And you come over and start up a conversation with just me
And trust me, I'll give it a chance now (Mm)
Take my hand, stop, put Van the Man on the jukebox
And then we start to dance, and now I'm singin' like
Girl, you know I want your love
Your love was handmade for somebody like me
Well, come on now, follow my lead
I may be crazy, don't mind me
Say, ""Boy, let's not talk too much""
Grab on my waist and put that body on me
Well, come on now, follow my lead
Come, come on now, follow my lead, mm
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you
One week in, we let the story begin
We're goin' out on our first date (Mm)
You and me are thrifty, so go all-you-can-eat
Fill up your bag and I fill up a plate (Mm)
We talk for hours and hours about the sweet and the sour
And how your family is doin' okay (Mm)
And leave and get in a taxi, and kiss in the back seat
Tell the driver make the radio play and I'm singin' like
Girl, you know I want your love
Your love was handmade for somebody like me
Well, come on now, follow my lead
I may be crazy, don't mind me
Say, ""Boy, let's not talk too much""
Grab on my waist and put that body on me
Well, come on now, follow my lead
Come, come on now, follow my lead, mm
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Oh, I, oh, I, oh, I, oh, I
Well, I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is fallin' too
I'm in love with your body
And last night, you were in my room
And now my bed sheets smell like you
Every day, discoverin' somethin' brand new
Well, I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Every day, discoverin' somethin' brand new
I'm in love with the shape of you",pop,Shape_of_You.txt
"184 ContributorsTranslationsTürkçeEspañolPortuguêsDeutschFrançaisItalianoالعربيةΕλληνικάTiếng ViệtBahasa IndonesiaفارسیNederlands中文ไทย / Phasa ThaiРусскийPolskiМакедонски日本語HebrewУкраїнськаСрпскиČeskyසිංහලDie With A Smile Lyrics
(Ooh, ooh)
I, I just woke up from a dream
Where you and I had to say goodbye
And I don't know what it all means
But since I survived, I realized
Wherever you go, that's where I'll follow
Nobody's promised tomorrow
So I'ma love you every night like it's the last night
Like it's the last night
If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you
(Ooh, ooh)
Ooh, lost, lost in the words that we scream
I don't even wanna do this anymore
'Cause you already know what you mean to me
And our love's the only war worth fighting for
Wherever you go, that's where I'll follow
Nobody's promised tomorrow
So I'ma love you every night like it's the last night
Like it's the last night
If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you
Right next to you
Next to you
Right next to you
Oh-oh
If the world was ending
I'd wanna be next to you
If the party was over
And our time on Earth was through
I'd wanna hold you just for a while
And die with a smile
If the world was ending
I'd wanna be next to you
If the world was ending
I'd wanna be next to you
(Ooh, ooh)
I'd wanna be next to you",pop,Lady Gaga_Die_With_A_Smile.txt
"108 ContributorsTranslationsFrançaisΕλληνικάDeutschStay Lyrics
All along, it was a fever
A cold sweat, hot-headed believer
I threw my hands in the air, said, ""Show me something""
He said, ""If you dare, come a little closer""
'Round and around and around and around, we go
Oh, now, tell me now, tell me now, tell me now you know
Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
I want you to stay
It's not much of a life you're living
It's not just something you take, it's given
'Round and around and around and around, we go
Oh, now, tell me now, tell me now, tell me now you know
Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
And I want you to stay
Ooh
The reason I hold on
Ooh
'Cause I need this hole gone
Well, funny you're the broken one
But I'm the only one who needed saving
'Cause when you never see the light
It's hard to know which one of us is caving
Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
I want you to stay
Stay
I want you to stay
Ooh",pop,Rihanna_Stay.txt
"109 ContributorsTranslationsPortuguêsTürkçeEspañolFrançaisDeutschNederlandsItalianoFrançaisLift Me Up Lyrics
Lift me up
Hold me down
Keep me close
Safe and sound
Burning in a hopeless dream
Hold me when you go to sleep
Keep me in the warmth of your love
When you depart, keep me safe
Safe and sound
Lift me up
Hold me down
Keep me close
Safe and sound
Drowning in an endless sea
Take some time and stay with me
Keep me in the strength of your arms
Keep me safe
Safe and sound
Lift me up
Hold me down
Keep me safe
Safe and sound
Burning in a hopeless dream
Hold me when you go to sleep
Keep me safe
We need light, we need love
(Lift me up) Lift me up in your arms
(Hold me down) I need love, I need love, I need love
(Keep me close) Hold me, hold me
(Safe and sound) Hold me, hold me, hold me, hold me
(Lift me up) Hold me, hold me, hold me, hold me
(Hold me down) Hold me, hold me
(Keep me safe) We need light, we need love",pop,Rihanna_Lift_Me_Up.txt
"162 ContributorsTranslationsEspañolFrançaisPortuguêsNeeded Me Lyrics
Mustard on the beat, ho!
I was good on my own, that's the way it was
That's the way it was
You was good on the low for a faded fuck
On some faded love
Shit, what the fuck you complaining for?
Feeling jaded, huh?
Used to trip off that shit I was kickin' to you
Had some fun on the run though I'll give it to you
But baby, don't get it twisted
You was just another nigga on the hit list
Tryna fix your inner issues with a bad bitch
Didn't they tell you that I was a savage?
Fuck ya white horse and ya carriage
Bet you never could imagine
Never told you you could have it
You needed me
Ooh, you needed me
To feel a little more, and give a little less
Know you hate to confess
But baby ooh, you needed me
You been rollin' around, shit I'm rollin' up
Light and roll it up
Break it down, like a pound, shit was never us
Shit was never us
That's the real, on the real, are you serious?
How you feel, how you feel?
Used to trip off that shit I was kickin' to ya
Had some fun on the run though, I'll give it to ya
But baby, don't get it twisted
You was just another nigga on the hit list
Tryna fix your inner issues with a bad bitch
Didn't they tell you that I was a savage?
Fuck ya white horse and ya carriage
Bet you never could imagine
Never told you you could have it
You needed me
Ooh, you needed me
To feel a little more, and give a little less
Know you hate to confess
But baby ooh, you needed me",pop,Rihanna_Needed_Me.txt
"44 ContributorsToo Good to Say Goodbye Lyrics
I've made mistakes
I could have treated you better
I let you get away
There goes my happily ever after
Tell me why, why can't we try and start again?
This can't be how our story ends
You're more than my girl, you're my best friend
Tell me you remember when
Ooh, I was your man and you were my girl
It was you and me against the world
Baby, ain't nobody gonna love me like the way you do
And you ain't never gonna find a love like mine
Tell me, what can I do to make it up to you?
'Cause what we got's too good to say goodbye, goodbye
Yeah, I'm still in love with you, darlin'
I know you feel the same
Oh, what's the point of both of us being broken-hearted?
I pray it's never too late
So tell me why, why can't we try and start again?
This can't be how our story ends
You're more than my girl, you're my best friend
Tell me you remember when
I was your man and you were my girl
It was you and me against the world
Baby, ain't nobody gonna love me like the way you do
And you ain't never gonna find a love like mine
Tell me, what can I do to make it up to you?
'Cause what we got's too good to say goodbye, goodbye
(Oh, don't you give up)
Girl, won't you listen?
(Don't you give up)
It's you that I'm missin'
(Don't you give up)
Take my hand, I wanna go, I wanna go
(All the way)
If we're gonna fight, let's fight for better days
I know we're gonna make it
This is the chance, let's take it
Baby, ain't nobody gonna love me like the way you do (Woo)
(No, no, no)
And you ain't never gonna find a love like mine
(Ooh, tell me)
Tell me, what can I do to make it up to you?
'Cause what we got's too good to say goodbye
(Come on, come on, come on)
Goodbye (Ooh, baby, baby)
Ain't nobody gonna love me like the way you do (Yeah)
(Nobody, baby)
And you ain't never gonna find a love like mine
(Oh, tell me)
Tell me, what can I do to make it up to you?
'Cause what we got's too good to say goodbye, goodbye",pop,Bruno Mars_Too_Good_to_Say_Goodbye.txt
"108 ContributorsTranslationsEspañolDeutschPortuguêsTürkçeAll Night Lyrics
I found the truth beneath your lies
And true love never has to hide
True love never has to hide
I'll trade your broken wings for mine
Trade your broken wings for mine
I've seen your scars and kissed your crime, oh
Seen your scars and kissed your crime
So many people that I know, they're just tryna touch ya
Kiss up and rub up and feel up
Kiss up and rub up and feel up on you
Give you some time to prove that I can trust you again
I'm gonna kiss up and rub up and feel up
Kiss up and rub up and feel up on you
All night long
Love all night long
Sweet love all night long
Sweet love all night long
All I wanna, ain't no other
We together, I remember
Sweet love all night long
Our love was stronger than your pride
Beyond your darkness, I'm your light, oh
If you get deep, you touch my mind
If you get deep, you touch my mind
Baptize your tears and dry your eyes, oh
Baptize your tears and dry your eyes
So many people, I know that they're just tryna touch ya
Kiss up and rub up and feel up
Kiss up and rub up and feel up on you
Give you some time to prove that I can trust you again
I'm gonna kiss up and rub up and feel up
Kiss up and rub up and feel up on you
All night long
Love all night long
Sweet love all night long
Sweet love all night long
All I wanna, ain't no other
We together, I remember
Sweet love all night long
They say true love's the greatest weapon
To win the war caused by pain, pain
But every diamond has imperfections
But my love's too pure to watch it chip away
Boy, nothing real can be threatened
True love breathes salvation back into me
With every tear came redemption
And my torturer became my remedy
So many people, I know that they're just tryna touch ya
Kiss up and rub up and feel up
Kiss up and rub up and feel up on you
Give you some time to prove that I can trust you again
I'm gonna kiss up and rub up and feel up
Kiss up and rub up and feel up on you
All night long
Love all night long
Sweet love all night long
Sweet love all night long
All I wanna, ain't no other
We together, I remember
Sweet love all night long
How I missed you, my love",pop,Beyoncé_All_Night.txt
